,Sex,Age,Sad - Was this caused by a specific event/s?,Sad - Was this caused by a recent or distant event (or events)?,Sad - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Sad - Thank you. Now I will ask some questions to understand your situation.,Sad - Have you strongly felt or expressed any of the following emotions towards someone:,Sad - Do you believe that you should be the saviour of someone else?,"Sad - Do you see yourself as the victim, blaming someone else for how negative you feel?",Sad - Do you feel that you are trying to control someone?,Sad - Are you always blaming and accusing yourself for when something goes wrong?,"Sad - In previous conversations, have you considered other viewpoints presented?",Sad - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Angry - Was this caused by a specific event/s?,Angry - Was this caused by a recent or distant event (or events)?,Angry - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Angry - Thank you. Now I will ask some questions to understand your situation.,Angry - Have you strongly felt or expressed any of the following emotions towards someone:,Angry - Do you believe that you should be the saviour of someone else?,"Angry - Do you see yourself as the victim, blaming someone else for how negative you feel?",Angry - Do you feel that you are trying to control someone?,Angry - Are you always blaming and accusing yourself for when something goes wrong?,"Angry - In previous conversations, have you considered other viewpoints presented?",Angry - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Anxious - Was this caused by a specific event/s?,Anxious - Was this caused by a recent or distant event (or events)?,Anxious - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Anxious - Thank you. Now I will ask some questions to understand your situation.,Anxious - Have you strongly felt or expressed any of the following emotions towards someone:,Anxious - Do you believe that you should be the saviour of someone else?,"Anxious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Anxious - Do you feel that you are trying to control someone?,Anxious - Are you always blaming and accusing yourself for when something goes wrong?,"Anxious - In previous conversations, have you considered other viewpoints presented?",Anxious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Happy - That's Good! Let me recommend an exercise you can attempt.,Loving - That's Good! Let me recommend an exercise you can attempt.,Insecure - Was this caused by a specific event/s?,Insecure - Was this caused by a recent or distant event (or events)?,Insecure - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Insecure - Thank you. Now I will ask some questions to understand your situation.,Insecure - Have you strongly felt or expressed any of the following emotions towards someone:,Insecure - Do you believe that you should be the saviour of someone else?,"Insecure - Do you see yourself as the victim, blaming someone else for how negative you feel?",Insecure - Do you feel that you are trying to control someone?,Insecure - Are you always blaming and accusing yourself for when something goes wrong?,"Insecure - In previous conversations, have you considered other viewpoints presented?",Insecure - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disgusted - Was this caused by a specific event/s?,Disgusted - Was this caused by a recent or distant event (or events)?,Disgusted - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Disgusted - Thank you. Now I will ask some questions to understand your situation.,Disgusted - Have you strongly felt or expressed any of the following emotions towards someone:,Disgusted - Do you believe that you should be the saviour of someone else?,"Disgusted - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disgusted - Do you feel that you are trying to control someone?,Disgusted - Are you always blaming and accusing yourself for when something goes wrong?,"Disgusted - In previous conversations, have you considered other viewpoints presented?",Disgusted - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disappointed - Was this caused by a specific event/s?,Disappointed - Was this caused by a recent or distant event (or events)?,Disappointed - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Disappointed - Thank you. Now I will ask some questions to understand your situation.,Disappointed - Have you strongly felt or expressed any of the following emotions towards someone:,Disappointed - Do you believe that you should be the saviour of someone else?,"Disappointed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disappointed - Do you feel that you are trying to control someone?,Disappointed - Are you always blaming and accusing yourself for when something goes wrong?,"Disappointed - In previous conversations, have you considered other viewpoints presented?",Disappointed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Ashamed - Was this caused by a specific event/s?,Ashamed - Was this caused by a recent or distant event (or events)?,Ashamed - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Ashamed - Thank you. Now I will ask some questions to understand your situation.,Ashamed - Have you strongly felt or expressed any of the following emotions towards someone:,Ashamed - Do you believe that you should be the saviour of someone else?,"Ashamed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Ashamed - Do you feel that you are trying to control someone?,Ashamed - Are you always blaming and accusing yourself for when something goes wrong?,"Ashamed - In previous conversations, have you considered other viewpoints presented?",Ashamed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Guilty - Was this caused by a specific event/s?,Guilty - Was this caused by a recent or distant event (or events)?,Guilty - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Guilty - Thank you. Now I will ask some questions to understand your situation.,Guilty - Have you strongly felt or expressed any of the following emotions towards someone:,Guilty - Do you believe that you should be the saviour of someone else?,"Guilty - Do you see yourself as the victim, blaming someone else for how negative you feel?",Guilty - Do you feel that you are trying to control someone?,Guilty - Are you always blaming and accusing yourself for when something goes wrong?,"Guilty - In previous conversations, have you considered other viewpoints presented?",Guilty - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Envious - Was this caused by a specific event/s?,Envious - Was this caused by a recent or distant event (or events)?,Envious - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Envious - Thank you. Now I will ask some questions to understand your situation.,Envious - Have you strongly felt or expressed any of the following emotions towards someone:,Envious - Do you believe that you should be the saviour of someone else?,"Envious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Envious - Do you feel that you are trying to control someone?,Envious - Are you always blaming and accusing yourself for when something goes wrong?,"Envious - In previous conversations, have you considered other viewpoints presented?",Envious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Jealous - Was this caused by a specific event/s?,Jealous - Was this caused by a recent or distant event (or events)?,Jealous - Have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events?,Jealous - Thank you. Now I will ask some questions to understand your situation.,Jealous - Have you strongly felt or expressed any of the following emotions towards someone:,Jealous - Do you believe that you should be the saviour of someone else?,"Jealous - Do you see yourself as the victim, blaming someone else for how negative you feel?",Jealous - Do you feel that you are trying to control someone?,Jealous - Are you always blaming and accusing yourself for when something goes wrong?,"Jealous - In previous conversations, have you considered other viewpoints presented?",Jealous - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,All emotions - From what you have said I believe you are feeling {}. Is this correct?,All emotions - I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,All emotions - Thank you for taking part. See you soon,"All emotions - Here are my recommendations, please select the exercise that you would like to attempt","All emotions - Please try to go through this exercise now. When you finish, press 'continue'",All emotions - Do you feel better or worse after having taken this exercise?,All emotions - Would you like to attempt another exercise? (Patient feels better),All emotions - Would you like to attempt another exercise? (Patient feels worse)
265,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Did this happen due to a specific event? <0.0, 0.14>","Was it caused by something that happened recently or more distant? <0.0, 0.08>","Did you take part in exercise 10 and had a hard time managing it due to negative emotions from previous events you went through? <0.0, 0.1>","I am glad you told me about this. Now i would like to ask you a few questions in order to get clarity. <1.0, 0.33>","Have you perhaps felt or expressed strong feelings of: <0.0, 0.02>","Do you believe that you can do something good for someone else? <0.0, 0.46>","Do you feel like someone is to be blamed for how you are feeling? <0.0, 0.22>","Do you feel like you are controlling most of the time? <0.0, 0.31>","Do you always blame yourself, if things get difficult? <0.0, 0.09>","Have you viewed other viewpoints presented previously? <0.0, 0.01>","Are you going through some difficulties with your loved ones? <0.0, 0.15>","Did this happen because of a specific event? <0.0, 0.19>","Did any recent or distant event cause this? <0.0, 0.03>","Have you recently tried exercise 10 and was it difficult to manage? <0.0, 0.03>","Thank you for trusting me. Few questions will be asked to get clarity. <0.5, 0.1>","Have you strongly felt or expressed the following towards someone? <0.0, 0.02>","Do you believe someone can look up to you as their saviour? <0.0, 0.21>","Do you blame someone for how you feel? <0.0, 0.22>","Do you feel like you are controlling? <0.0, 0.16>","Do you always blame yourself? <0.0, 0.08>","Previously, have you consider others' viewpoints? <0.0, 0.04>","Do you have a personal crisis (difficulties with loved ones, such as a falling out with friends)? <0.0, 0.18>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Female,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was this triggered by a specific event/s? <0.0, 0.07>","I hope this question doesn't upset you. Was this caused by a recent or distant event (or events)? <0.5, 0.03>",,"Thank you for letting me know. Now I have some questions for you to better understand your situation. <1.0, 0.41>","Have you in any way strongly felt or expressed any of the following emotions towards someone: <0.0, 0.13>","Are you under the belief that you should be the saviour of someone else? <0.0, 0.25>","In this situation do you see yourself as the victim, blaming someone else for how negative you feel? <0.0, 0.17>","Do you have a feeling that you are trying to control someone? <0.0, 0.31>","Does it happen that you always blame and accuse yourself for when something goes wrong? <0.0, 0.14>","In previous conversations, have you tried to consider other viewpoints presented? <0.0, 0.04>","Are you going through a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)? <0.0, 0.18>","Was this caused by a specific event/s? <0.0, 0.07>","Was this by any chance caused by a recent or distant event (or events)? <0.0, 0.05>","Have you recently tried exercise 10 and found this reignited unmanageable emotions as a result of old events? <0.0, 0.03>","Thank you for letting me know. Now I will ask some questions to try and understand your situation. <1.0, 0.39>","Have you had any strong feelings or expression on any of the following emotions towards someone: <0.0, 0.08>","Do you believe that you should try and save someone else? <0.0, 0.2>","Do you think you're the victim and blame someone else for how negative you feel? <0.0, 0.15>","Are you trying to control someone by any chance? <0.0, 0.12>","Do you always blame and accuse yourself for when something doesn't go right? <0.0, 0.14>","In previous conversations, have you made a consideration of other viewpoints presented? <0.0, 0.04>","Do youexperience of hardships with loved ones? <0.0, 0.02>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Are you feeling like this because of some specific event? <0.0, 0.12>","Are you feeling like this because of something that happened recently or maybe because of some more distant event? <0.0, 0.21>","Have you tried exercise 10 and found it made you feel overwhelmed by your emotions? <0.0, 0.09>","I'm glad you decided to share that with me. I would like to understand your situation a little bit more. May I ask you some questions? <1.0, 0.55>","And have you ever felt or maybe expressed any of the following emotions towards someone: <0.0, 0.16>","Do you feel like you are responsible to help others as much as you can? <0.0, 0.52>","Do you ever feel like you are hurt by someone, as a victim? <0.0, 0.23>","Do you ever feel like you need to take control when dealing with others? <0.0, 0.33>","Do you always feel like whenever something bad happens you are the one to blame? <0.0, 0.27>","As you were participating in previous chats have you thought about different viewpoints? <0.0, 0.04>","Do you feel like you are having a hard time right now? Like having an argument with a loved one recently? <0.0, 0.25>","Do you have any specific event in mind? <0.0, 0.28>","Was it caused by something that happened recently or maybe some time ago? <0.0, 0.17>","Have you tried exercise 10 and found that it made you feel overwhelmed by emotions? <0.0, 0.1>","Thank you for telling me that. I would like to ask you some questions, so I could better understand how you feel. <1.0, 0.59>","Have you ever felt or maybe acted on any of the following emotions while dealing with someone: <0.0, 0.15>","Do you think your mission is to help others, no matter what costs? <0.0, 0.28>","Do you feel like you are the one that always ends up hurt by others? <0.0, 0.27>","Do you feel like you need to take control while dealing with others? <0.0, 0.24>","Do you always feel like no matter what happens - it's always your fault? <0.0, 0.2>","Have any of your viewpoints changed during previous conversations? <0.0, 0.04>","Do you feel like you are going through some tough time right now? <0.0, 0.49>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is there any particular situation that caused this feeling in you? <0.0, 0.16>","Has this situation just occurred or has it been going on for some time? <0.0, 0.32>","Have you had emotional problems after using exercise 10 due to past situations? <0.0, 0.03>","I appreciate you trusting me, now I will ask you some more questions to understand the context of the situation. <0.5, 0.21>","Have you ever strongly felt any of the following emotions towards another person? <0.0, 0.12>","Do you think you can change someone's situation for the better? <0.0, 0.35>","Have you ever blamed someone else for negative feelings by playing the victim? <0.0, 0.12>","Have you felt that your actions or words have caused another person to change the way they are? <0.0, 0.23>","Do you always tend to look for faults and problems in yourself when something doesn't go right? <0.0, 0.19>","Have you set about analyzing different points of view regarding the situation? <0.0, 0.07>","Is what you are experiencing related to your social or family circle? <0.0, 0.09>","Does what happened relate to any specific situation? <0.0, 0.05>","Does what happened relate to any recent or distant situation? <0.0, 0.02>","Have you had emotional problems after attempting exercise 10 due to past situations? <0.0, 0.03>","I appreciate you confiding in me, now I will ask you some questions to understand the situation. <0.5, 0.23>","Have you ever strongly felt any of the following emotions towards another person? <0.0, 0.12>","Do you think you can change someone's situation for the better? <0.0, 0.35>","Have you ever blamed someone else for negative feelings by playing the victim? <0.0, 0.12>","Have you felt that your actions or words have caused another person to change the way they are? <0.0, 0.23>","Do you always tend to look for faults and problems in yourself when something doesn't go right? <0.0, 0.19>","Have you set about analyzing different points of view regarding the situation? <0.0, 0.07>","Is what you are experiencing related to your social or family circle? <0.0, 0.09>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was this due to the results of a specific event ? <0.0, 0.09>","Was this the results of a recent situation or any distant situations ? <0.0, 0>","Did you try to attempt exercise 10 and felt difficult and complicated emotions as a result of past events ? <0.0, 0.02>","I understand that, now to make sure that I fully understand I will ask you some questions <0.5, 0.1>","Taking note of these strong emotions, have you ever expressed them to anyone ? <0.0, 0.1>","Do you believe that you should save others ? <0.0, 0.06>","Have you ever felt like there is someone to blame for how you feel ? <0.0, 0.27>","Considering the situation, do you feel like you are in control of someone? <0.0, 0.33>","Do you always blame of accuse yourself every time something goes wrong ? <0.0, 0.03>","When talking to others do you consider their points of view? <0.0, 0.1>","Is there any personal crisis you are currently facing ? <0.0, 0.06>","Do you remember any specific event that caused this feeling ? <0.0, 0.09>","Is this maybe from a recent or past event ? <0.0, 0.03>","Did you try our exercise 10 to understand where this emotions come from, but found it too hard? <0.0, 0.02>","I am glad you shared that with me. However, I have few question for you because i want to fully understand you. <0.5, 0.16>","Have you shown these emotions to anyone ? <0.0, 0.03>","Do you think there is someone you need to save ? <0.0, 0.11>","Do you blame yourself or anyone else for how you feel ? <0.0, 0.2>","Have you ever felt like you are controling someone ? <0.0, 0.1>","Do you usually blame and accuse yourself to everything that goes wrong ? <0.0, 0.03>","Do you usually take other people's perspectives ? <0.0, 0.04>","Are there any personal problems you have ? <0.0, 0.09>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is the way you are feeling caused by a specific event/s? <0.0, 0.09>","Was the situation caused by a recent or a distant event? <0.0, 0.07>","Have you tried to attempt exercise 10 and found this reignited unmanageable emotions? <0.0, 0.02>","Thank you for sharing with me how you feel. I will ask you some questions so I can understand your feelings more and help with you them. <0.5, 0.26>",,"Do you feel the need to save someone? <0.0, 0.19>","Do you think this describes yourself: victim or blaming someonese else for how you feel? <0.0, 0.02>","Do your feelings tell you that you are trying to control someone? <0.0, 0.21>","Do you always blame or accuse yourself for things that go wrong? <0.0, 0.15>","Are you considering other point of views presented to you? <0.0, 0.04>","Do you feel like you are in a personal crisis? <0.0, 0.33>","Was this caused because of an specific event? <0.0, 0.02>","Was this event recent or distant? <0.0, 0.01>","Have you recently tried to do exercise 10? Did you feel or express any negative emotions because of it? <0.0, 0.12>","Thanks for sharing your feelings with me. I will ask you some questions to help you with your feelings. <0.5, 0.32>","Have you expressed these feelings or emotions to someone? <0.0, 0.06>","Do you feel the constant need to save someone? <0.0, 0.1>","Do you consider yourself a victim or you are blaming someone else? <0.0, 0.2>","Are you trying to control someone? <0.0, 0.16>","Do you always blame or accuse yourself? <0.0, 0.04>","Thanks for sharing your feelings with me. Have you considered any other point of view? <0.5, 0.23>","Are you passing through a personal crisis? <0.0, 0.04>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is the way you feel right now due to the specific situation? <0.0, 0.17>","Was the situation or event that made you feel like that recent or long ago? <0.0, 0.12>","Have you recently taken up exercise 10 and felt a sudden surge of those emotions that were with you from past events? <0.0, 0.06>","Thank you for sharing your feelings and experience with me. To better understand how you feel about this situation, let me ask you a few questions. <0.5, 0.52>","Whether and which of these emotions you expressed or felt towards someone: <0.0, 0.07>","Do you think you could be someone else's savior? <0.0, 0.21>","Do you think that the way you feel bad now is because you are someone else's victim and that that person is responsible for it? <0.0, 0.31>","Do you like to have control over someone? <0.0, 0.14>","When something goes wrong, do you always think that you are responsible for it and that it is your fault? <0.0, 0.6>","Have you used different points of view in your previous conversations in order to get a different perspective? <0.0, 0.14>","Is this feeling because you are going through a personal crisis(e.g. problems with loved ones, friends, etc.)? <0.0, 0.23>","Is the way you are feeling at this point caused by some particular event/s? <0.0, 0.11>","Is how you feel now caused by a situation that has happened recently, or rather long ago? <0.0, 0.1>","Have you taken up exercise 10 recently and felt the rush of negative emotions that were with you from a past event? <0.0, 0.06>","Thank you for sharing this with me. I will ask you a few questions to better understand your situation <1.0, 0.53>","Did you feel any of these emotions strongly towards someone: <0.0, 0.04>","Do you think that there is someone who needs your help and only you are able to help this person? <0.0, 0.32>","Do you think that your negative feelings are the result of someone else's behavior towards you? <0.0, 0.36>","Do you often feel you need to control someone, take good care of someone and feel good about it? <0.0, 0>","Do you think you are to blame for all bad events or a mistakes? <0.0, 0.08>","In previous talks, was it important for you to look at a given situation from a different perspective? <0.0, 0.19>","Are you going through a major personal crisis that is caused, for example, by problems with loved ones or loved ones? <0.0, 0.06>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Is this caused by a specific event? <0.0, 0.08>","Does it have to do with a recent or distant event? <0.0, 0.21>","Have you recently attempted exercise 10 and found that uncontrolled emotions flared up again from events? <0.0, 0.01>","Do you think this situation occurred because of some recent event or in your past? <0.0, 0.13>","Have you strongly felt or expressed any of the following emotions? <0.0, 0.1>","Do you think you should be the savior of someone else? <0.0, 0.21>","Do you see yourself as a martyr, blaming someone else for how unwell you feel? <0.0, 0.17>",,"Do you always burden yourself and stigmatize that something is going wrong? <0.0, 0.04>","Did you consider the other points of view presented in your previous dialogues? <0.0, 0.14>","Are you going through an internal crisis (experiencing difficulties with loved ones, e.g. falling out with friends)? <0.0, 0.19>","Is what you're feeling due to some event (s)? <0.0, 0.03>","Was it due to a recent or past event (s)? <0.0, 0.05>","Have you tried exercise 10 recently and found that emotions you can't control have flared up again from old events? <0.0, 0.04>","Thank you for the information. Now I am asking you a few things to understand your situation. <0.5, 0.28>","Have you ever felt or expressed any of the following feelings toward someone: <0.0, 0.19>","Do you think you should be the savior of others? <0.0, 0.19>","Do you see yourself as a victim, blaming others for how you feel? <0.0, 0.32>","Do you feel that you are trying to control someone? <0.0, 0.31>","Do you always blame yourself for things going wrong? <0.0, 0.19>","Have you considered other points of view in previous interviews? <0.0, 0.08>","Are you experiencing a personal crisis (difficulties with loved ones, e.g. failure with a friend)? <0.0, 0.15>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This inconvenience was caused by some specific situation? <0.0, 0.02>",,,"I thank you for informing me about your situation, I will ask you some questions to understand you better. <0.5, 0.32>","Have you ever felt any of the following emotions? <0.0, 0.26>","You think that you must be the savior of the people around you? <0.0, 0.24>","Do you think you act like the victim? <0.0, 0.14>","Do you think you're trying to control someone? <0.0, 0.25>","Do you usually blame yourself when something goes wrong? <0.0, 0.16>","Have you considered other opinions? <0.0, 0.03>","Are you currently facing a crisis? <0.0, 0.11>","Do you think this situation was caused by a specific event? <0.0, 0.21>","Do you think this situation was caused by some recent or past event? <0.0, 0.13>",,"Thank you for telling me, I will ask you some questions to better understand your problem. <0.5, 0.31>","Have you felt the following emotions for someone? <0.0, 0.05>","Do you think you get used to wanting to save everyone? <0.0, 0.11>","Do you feel like the victim? <0.0, 0.13>","Do you feel you need to control people? <0.0, 0.15>","Do you feel like you blame yourself for everything? <0.0, 0.31>","Have you considered other opinions? <0.0, 0.03>","Do you think you are going through a crisis? <0.0, 0.25>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Did a specific event trigger this? <0.0, 0.1>","Was this caused by an event that happened recently or an event/s that happened in the past? <0.0, 0.11>","Have you recently attempted exercise 10 and found that it triggered extremely stressful emotions from a past event? <0.0, 0.03>","Thank you for sharing your feelings with me. Now we will ask some questions to better help us understand what your situation is. <1.0, 0.27>","Have you strongly experienced or expressed the following emotions towards someone else? <0.0, 0.03>","Do you believe it is up to you to save someone else? <0.0, 0.28>","Do you see yourself as the victim, is someone else to blame for these negative feelings you are experiencing? <0.0, 0.21>","Do you feel that by your actions or emotional responses you are trying to control someone else? <0.0, 0.23>","Do you always blame yourself and treat yourself negatively when something goes wrong? <0.0, 0.13>","In previous conversations, did you consider your situation from the various viewpoints presented? <0.0, 0.05>","Are you in the middle of a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)? <0.0, 0.22>","Was this caused by something specific that happened? <0.0, 0.09>","Are these feelings being caused by something that happened recently or an event/s that happened in the past? <0.0, 0.1>","Have you recently attempted exercise 10 and found that this has triggered overwhelming emotions stemming from an old event? <0.0, 0.02>","Thank you for sharing and being open with me. Now we will ask some questions to help gain a better understanding of your situation. <0.5, 0.29>","Have you ever strongly felt or had the opportunity to express any of the following emotions towards someone else? <0.0, 0.15>","Do you believe that it is your responsibility to be someone else's savior? <0.0, 0.35>","Do you see yourself as the victim, that your negative feelings have been caused by someone else, that they are to blame for how you currently feel? <0.0, 0.23>","Do you feel that by your actions or emotions you are trying to control someone? <0.0, 0.21>","Do you always blame yourself and find fault with yourself for when something goes wrong? <0.0, 0.19>","In previous conversations, have you been able to consider your situation from other viewpoints that have been presented? <0.0, 0.12>","Are you experiencing a personal crisis at present (experiencing difficulties with loved ones e.g. falling out with friends)? <0.0, 0.07>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Male,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Please can you tell us if this caused by a specific event/s? <0.5, 0.08>","Would you mind telling us if the situation was caused by a recent or distant event? <0.5, 0.13>","Sorry for asking but have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events? <1.0, 0.02>","Do you agree with us asking some questions to understand your situation? <0.0, 0.13>","I know it is a private matter but have you strongly felt or expressed any of the following emotions towards someone: <0.5, 0.1>","I am sorry for asking but do you believe that you should be the saviour of someone else? <1.0, 0.21>","Sorry, do you see yourself as the victim, blaming someone else for how negative you feel? <1.0, 0.15>","Apologies for asking, do you feel that you are trying to control someone? <1.0, 0.15>","I know that it is intrusive but do you always blame and accuse yourself for when something goes wrong? <0.0, 0.09>","Not wanting to be very intrusive but In previous conversations, have you considered other viewpoints presented? <0.0, 0.03>","I am actually sorry but are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)? <1.0, 0.1>","Apologies for asking, but was this caused by a specific event/s? <1.0, 0.09>","I am sorry but was this caused by a recent or distant event (or events)? <1.0, 0>","I know it may be difficult to talk about and I am sorry, but have you recently attempted exercise 10 and found this reignited unmanageable emotions as a result of old events? <1.0, 0.05>","Thank you for letting me know. Sorry for saying that but now we will ask some questions to understand your situation. <1.0, 0.22>","I dont want to be rude, but have you strongly felt or expressed any of the following emotions towards someone: <0.5, 0.11>","I apologise, but do you believe that you should be the saviour of someone else? <1.0, 0.19>","Excuse me, but do you see yourself as the victim, blaming someone else for how negative you feel? <0.5, 0.24>","Can you please tell me do you feel that you are trying to control someone? <0.0, 0.28>","Sorry, are you always blaming and accusing yourself for when something goes wrong? <1.0, 0.03>","Can you please tell me if in previous conversations you considered other viewpoints presented? <0.5, 0.06>","Sorry to ask, are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)? <1.0, 0.13>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Can you relate this to a particular event? <0.0, 0.12>","Could this have been due to a present cause or a past experience? <0.0, 0.13>",,"We appreciate the time taken to provide us with information about how you are feeling. We will like to continue by asking more questions to understand in depth about the cause of the feelings. <0.5, 0.1>","Have you tapped in or communicated these particular feelings to anyone? <0.0, 0.03>","Do you consider yourself a rescuer of others? <0.0, 0.19>","Do you consider yourself victimized and putting the blame on a another person? <0.0, 0.07>","Do you feel the power or urge to be in control of others? <0.0, 0.21>","Do you always put the weight of blame upon your shoulders for every wrong thing? <0.0, 0.06>","Through past communications have you viewed the information given to you? <0.0, 0.03>","Is there any internal conflict that you are in or might be experiencing for example with family or close relations? <0.0, 0.11>","Was this formed by any type of activity that happened in your life? <0.0, 0.15>","It is possible that this could be recent or in the past? <0.0, 0.19>","Haev you tried exercise 10 and did it make you relive traumatic emotions due to past events? <0.0, 0.03>","It is good that you have provided me with information about your personal life. Now I will ask some questions. <0.5, 0.35>","Have you whole-heartedly experienced any of these emotions towards someone specific? <0.0, 0.07>","Do you feel like you could save people? <0.0, 0.2>","Do you imagine yourself blaimg somebody else for your emotions? <0.0, 0.01>","Do you feel in charge of others? <0.0, 0.11>","Do you blame yourself for everything that is happening around that is bad? <0.0, 0.12>","Have you engaged with the information and viewpoints given to you in past communications? <0.0, 0.07>","Are you going through any personal trauma in regards to loved ones? <0.0, 0.11>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
